,website,address,unit_number,bed,bath,amenity,price,sqft
2922,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 08-205,1 bed,1 bath,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1340,710
2923,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 01-101,2 beds,1 bath,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1570,840
2924,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 04-101,2 beds,1 bath,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1638,840
2925,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 03-502,2 beds,1.5 baths,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1613,870
2926,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 04-412,2 beds,1.5 baths,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1613,870
2927,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 05-501,2 beds,1.5 baths,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1688,870
2928,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 08-606,2 beds,1.5 baths,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1641,975
2929,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 09-606,2 beds,1.5 baths,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1641,975
2930,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 09-506,2 beds,1.5 baths,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1641,975
2931,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 08-409,2 beds,1 bath,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1692,1026
2932,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 08-601,2 beds,1 bath,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1732,1026
2933,https://www.apartments.com/mint-urban-infinity-denver-co/rlrbk20/,"1251 S Bellaire St, Denver, CO 80246",Unit 09-410,2 beds,1 bath,"{'Highlights': ['Wi-Fi', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Satellite TV', 'Storage Space', 'Fireplace', 'Wheelchair Accessible (Rooms)'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms']}",1692,1026
2934,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 387,1 bed,1 bath,"{'Features': ['Dishwasher', 'Disposal', 'Walk-In Closets']}",1099,810
2935,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 166,1 bed,1 bath,"{'Features': ['Dishwasher', 'Disposal', 'Walk-In Closets']}",1109,810
2936,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 338,1 bed,1 bath,"{'Features': ['Dishwasher', 'Disposal', 'Walk-In Closets']}",1109,810
2937,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 207,1 bed,1 bath,"{'Features': ['Heating', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Walk-In Closets']}",1199,810
2938,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 095,1 bed,1 bath,"{'Features': ['Heating', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Walk-In Closets']}",1209,810
2939,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 121,1 bed,1 bath,"{'Features': ['Heating', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Walk-In Closets']}",1209,810
2940,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 043,2 beds,1 bath,"{'Features': ['Dishwasher', 'Disposal', 'Walk-In Closets']}",1509,1010
2941,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 076,2 beds,1 bath,"{'Features': ['Dishwasher', 'Disposal', 'Walk-In Closets']}",1509,1010
2942,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 313,2 beds,1 bath,"{'Features': ['Heating', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Walk-In Closets']}",1519,1000
2943,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 194,2 beds,1 bath,"{'Features': ['Heating', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Walk-In Closets']}",1529,1000
2944,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 187,2 beds,1 bath,"{'Features': ['Heating', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Walk-In Closets']}",1529,1000
2945,https://www.apartments.com/felix-denver-co/2hyzr6c/,"11100 E Dartmouth Ave, Denver, CO 80014",Unit 312,2 beds,1 bath,"{'Features': ['Heating', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Walk-In Closets']}",1619,1000
2946,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 517,Studio,1 bath,"{'Features': ['Air Conditioning', 'Smart Home Technology']}",1790,675
2947,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 113,Studio,1 bath,"{'Features': ['Air Conditioning', 'Smart Home Technology']}",1625,595
2948,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 376,Studio,1 bath,"{'Features': ['Air Conditioning', 'Mountain View', 'Smart Home Technology']}",1500,529
2949,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 278,Studio,1 bath,"{'Features': ['Air Conditioning', 'Mountain View', 'Smart Home Technology']}",1550,529
2950,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 416,Studio,1 bath,"{'Features': ['Air Conditioning', 'Mountain View', 'Smart Home Technology']}",1525,529
2951,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 426,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Mountain View', 'Smart Home Technology']}",1730,736
2952,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 570,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Mountain View', 'Smart Home Technology']}",1730,736
2953,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 567,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Mountain View', 'Smart Home Technology']}",1790,736
2954,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 405,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Smart Home Technology']}",1810,785
2955,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 521,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Smart Home Technology']}",1855,785
2956,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 361,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Smart Home Technology']}",1750,785
2957,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 504,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Downtown View', 'Smart Home Technology']}",1780,810
2958,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 290,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Downtown View', 'Smart Home Technology']}",1850,810
2959,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 165,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Double Vanity', 'Smart Home Technology']}",2210,1013
2960,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 342,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Double Vanity', 'Smart Home Technology']}",2260,1139
2961,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 274,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Double Vanity', 'Smart Home Technology']}",2270,1139
2962,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 454,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Double Vanity', 'Smart Home Technology']}",2365,1139
2963,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 340,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Double Vanity', 'Mountain View', 'Smart Home Technology']}",2540,1309
2964,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 156,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Double Vanity', 'Mountain View', 'Smart Home Technology']}",2505,1309
2965,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 388,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Double Vanity', 'Downtown View', 'Smart Home Technology']}",2840,1405
2966,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 108,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Double Vanity', 'Mountain View', 'Office/study', 'Smart Home Technology']}",2880,1554
2967,https://www.apartments.com/maa-river-north-denver-co/mkczvxj/,"1859 28th St, Denver, CO 80216",Unit 208,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Double Vanity', 'Mountain View', 'Office/study', 'Smart Home Technology']}",2915,1554
2968,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1920,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2192,576
2969,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2020,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2197,576
2970,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2022,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2197,576
2971,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-530,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",1819,566
2972,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-424,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",1894,566
2973,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-430,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",1894,566
2974,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-814,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",1863,599
2975,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-1012,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",1913,599
2976,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-1014,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",1913,599
2977,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-610,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",1893,601
2978,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-410,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",1863,601
2979,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-510,Studio,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",1868,601
2980,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2026,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2124,697
2981,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2126,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2129,697
2982,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2128,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2129,697
2983,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-701,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2184,808
2984,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-532,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2225,722
2985,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2432,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2895,722
2986,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2332,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3045,722
2987,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-805,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2338,826
2988,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-905,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2363,826
2989,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-1005,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2388,826
2990,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1718,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2560,894
2991,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1832,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2565,894
2992,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1918,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2570,894
2993,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-520,1 bed,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2428,907
2994,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-820,1 bed,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2778,907
2995,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-920,1 bed,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2803,907
2996,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1703,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2505,830
2997,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1403,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2485,830
2998,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1603,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2500,830
2999,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1401,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2555,840
3000,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1601,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2570,840
3001,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1801,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2580,840
3002,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1321,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2586,825
3003,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-703,1 bed,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2613,846
